compound_id,name,smiles,salt
849,1-octylpyridinium tetrafluoroborate,CCCCCCCC[n+]1ccccc1.F[B-](F)(F)F,1
850,1-propyl-3-methylimidazolium tetrafluoroborate,CCC[n+]1ccn(C)c1.F[B-](F)(F)F,1
851,1-(2-hydroxyethyl)-3-methylimidazolium tetrafluoroborate,Cn1cc[n+](CCO)c1.F[B-](F)(F)F,1
852,1-ethyl-1-methylpiperidinium ethyl sulfate,CCOS(=O)(=O)[O-].CC[N+]1(C)CCCCC1,1
853,1-methyl-1-pentylpyrrolidinium bromide,CCCCC[N+]1(C)CCCC1.[Br-],1
854,2-furaldehyde,O=Cc1ccco1,0
855,1-ethyl-1-methylpyrrolidinium acetate,CC(=O)[O-].CC[N+]1(C)CCCC1,1
856,1-butyl-1-methylpyrrolidinium bromide,CCCC[N+]1(C)CCCC1.[Br-],1
857,1-methyl-1-propylpyrrolidinium bromide,CCC[N+]1(C)CCCC1.[Br-],1
858,1-methyl-1-pentylpiperidinium bromide,CCCCC[N+]1(C)CCCCC1.[Br-],1
859,1-hexyl-3-methylimidazolium 2-cyanopyrrolide,CCCCCC[n+]1ccn(C)c1.N#Cc1ccc[n-]1,1
860,1-butyl-1-methylpiperidinium dicyanamide,CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,1
861,4-methyl-4-pentylmorpholinium bromide,CCCCC[N+]1(C)CCOCC1.[Br-],1
862,4-butyl-4-methylmorpholinium bromide,CCCC[N+]1(C)CCOCC1.[Br-],1
863,4-methyl-4-propylmorpholinium bromide,CCC[N+]1(C)CCOCC1.[Br-],1
864,trihexyl(tetradecyl)phosphonium 2-cyanopyrrolide,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.N#Cc1ccc[n-]1,1
865,1-butyl-4-methylpyridinium thiocyanate,CCCC[n+]1ccc(C)cc1.N#C[S-],1
866,"trihexyl(tetradecyl)phosphonium 1,2,3-triazolide",CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.[c-]1c[nH]nn1,1
867,"trihexyl(tetradecyl)phosphonium 1,2,4-triazolide",CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.[c-]1nc[nH]n1,1
868,"1,2-dimethyl-3-propylimidazolium tetrafluoroborate",CCCn1cc[n+](C)c1C.F[B-](F)(F)F,1
869,trihexyl(tetradecyl)phosphonium acetate,CC(=O)[O-].CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,1
870,4-ethyl-4-methylmorpholinium ethyl sulfate,CCOS(=O)(=O)[O-].CC[N+]1(C)CCOCC1,1
871,1-butyl-1-methylpyrrolidinium hexafluorophosphate,CCCC[N+]1(C)CCCC1.F[P-](F)(F)(F)(F)F,1
872,1-butyl-3-methylimidazolium tricyanomethane,CCCC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,1
873,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,CCCCCCCC[n+]1ccc2ccccc2c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1
874,pentan-2-ol,CCCC(C)O,0
875,butan-2-ol,CCC(C)O,0
876,1-butyl-1-methylpyrrolidinium bis(oxalato)borate,CCCC[N+]1(C)CCCC1.O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2,1
877,trimethylammonium dihydrogen phosphate,C[NH+](C)C.O=P([O-])(O)O,1
878,trimethylammonium hydrogen sulfate,C[NH+](C)C.O=S(=O)([O-])O,1
879,1-methyl-3-octylimidazolium nitrate,CCCCCCCCn1cc[n+](C)c1.O=[N+]([O-])[O-],1
880,methyl propenoate,C=CC(=O)OC,0
881,1H-imidazolium octanoate,c1c[nH+]c[nH]1.CCCCCCCC(=O)[O-],1
882,1-ethyl-1-methylpyrrolidinium ethyl sulfate,CCOS(=O)(=O)[O-].CC[N+]1(C)CCCC1,1
883,"2-ethyl-1,1,3,3-tetramethylguanidinium bis(trifluoromethanesulfonyl)imide",CC[NH+]=C(N(C)C)N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1
884,"2-ethyl-1,1,3,3-tetramethylguanidinium ethyl sulfate",CCOS(=O)(=O)[O-].CC[NH+]=C(N(C)C)N(C)C,1
885,1-ethyl-3-methyl-1H-imidazolium tetrachloroaluminate,CC[n+]1ccn(C)c1.Cl[Al-](Cl)(Cl)Cl,1
886,trihexyl(tetradecyl)phosphonium tetrazolide,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.c1nnn[n-]1,1
887,diethylammonium hydrogen sulfate,CC[NH2+]CC.O=S(=O)([O-])O,1
888,"1-ethyl-3-methyl-1H-imidazolium 1,1,2,2-tetrafluoroethane-1-sulfonate",CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)C(F)F,1
889,2-methylpropane,CC(C)C,0
890,"1,1-difluoroethane",CC(F)F,0
891,triethyloctylphosphonium 4-nitropyrazolide,CCCCCCCC[P+](CC)(CC)CC.O=[N+]([O-])c1cn[n-]c1,1
892,triethyloctylphosphonium 2-methyl-5-nitroimidazolide,CCCCCCCC[P+](CC)(CC)CC.Cc1ncc([N+](=O)[O-])[n-]1,1
893,trihexyl(tetradecyl)phosphonium 4-nitropyrazolide,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.O=[N+]([O-])c1cn[n-]c1,1
894,1-hexyl-3-methylimidazolium tetrazolide,CCCCCC[n+]1ccn(C)c1.c1nnn[n-]1,1
895,N-methylaniline,CNc1ccccc1,0
896,1-ethyl-3-methyl-1H-imidazolium L-prolinate,CC[n+]1ccn(C)c1.O=C([O-])[C@@H]1CCCN1,1
897,1-ethyl-3-methylimidazolium taurinate,CC[n+]1ccn(C)c1.NCCS(=O)(=O)[O-],1
898,1-ethyl-3-methylimidazolium L-alaninate,CC[n+]1ccn(C)c1.C[C@H](N)C(=O)[O-],1
899,1-ethyl-3-methylimidazolium ammonioacetate,CC[n+]1ccn(C)c1.NCC(=O)[O-],1
900,triethylammonium dihydrogen phosphate,CC[NH+](CC)CC.O=P([O-])(O)O,1
901,benzyldimethylammonium hexanoate,CCCCCC(=O)[O-].C[NH+](C)Cc1ccccc1,1
902,benzyldimethylammonium propionate,CCC(=O)[O-].C[NH+](C)Cc1ccccc1,1
903,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1
904,1-butyl-1-methylpyrrolidinium thiocyanate,CCCC[N+]1(C)CCCC1.N#C[S-],1
905,triethylammonium hydrogen sulfate,CC[NH+](CC)CC.O=S(=O)([O-])O,1
906,choline glycolate,C[N+](C)(C)CCO.O=C([O-])CO,1
907,1-ethyl-3-methylimidazolium 2-(2-ethoxyethoxy)ethylsulfate,CCOCCOCCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1
908,triethylhexylammonium bis((trifluoromethyl)sulfonyl)imide,CCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1
909,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1
910,1-hexyl-3-methylimidazolium 4-nitropyrazolide,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])c1cn[n-]c1,1
911,"1,2-dimethyl-3-propylimidazolium 4-nitropyrazolide",CCCn1cc[n+](C)c1C.O=[N+]([O-])c1cn[n-]c1,1
912,1-ethyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,CCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1
913,1-hexyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,CCCCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1
914,"2-hydroxy-N,N,N-trimethylethanaminium hexanoate",CCCCCC(=O)[O-].C[N+](C)(C)CCO,1
915,N-ethylpiperazinium propionate,CCC(=O)[O-].CC[NH+]1CCNCC1,1
916,2-(2-methoxyethoxy)ethanol,COCCOCCO,0
917,"tributyl(dodecyl)phosphonium 1,2,3-triazolide",CCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC.c1c[n-]nn1,1
918,tributylmethylammonium dicyanamide,CCCC[N+](C)(CCCC)CCCC.N#C[N-]C#N,1
919,tributyl phosphate,CCCCOP(=O)(OCCCC)OCCCC,0
920,decyltriethylphosphonium 4-nitropyrazolide,CCCCCCCCCC[P+](CC)(CC)CC.O=[N+]([O-])c1cn[n-]c1,1
921,butyltriethylphosphonium 2-methyl-5-nitroimidazolide,CCCC[P+](CC)(CC)CC.Cc1ncc([N+](=O)[O-])[n-]1,1
922,dodecyl ethyl dimethylammonium bromide,CCCCCCCCCCCC[N+](C)(C)CC.[Br-],1
923,perfluoropentanoic acid,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0
924,triethylheptylphosphonium 4-nitropyrazolide,CCCCCCC[P+](CC)(CC)CC.O=[N+]([O-])c1cn[n-]c1,1
925,1-butyl-1-methylpiperidinium thiocyanate,CCCC[N+]1(C)CCCCC1.N#C[S-],1
926,1-ethyl-3-methylpyridinium ethylsulfate,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1
927,1-ethylpyridinium ethyl sulfate,CCOS(=O)(=O)[O-].CC[n+]1ccccc1,1
928,3-butyl-1-methyl-1H-imidazolium L-alaninate,CCCCn1cc[n+](C)c1.C[C@H](N)C(=O)[O-],1
929,diethylmethylammonium trifluoromethanesulfonate,CC[NH+](C)CC.O=S(=O)([O-])C(F)(F)F,1
930,1-ethyl-3-methylpyridinium bis((trifluoromethyl)sulfonyl)amide,CC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1
931,1-ethyl-2-methylpyridinium bis((trifluoromethyl)sulfonyl)amide,CC[n+]1ccccc1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1
932,guanidinium trifluoromethanesulfonate,NC(N)=[NH2+].O=S(=O)([O-])C(F)(F)F,1
933,2-(methylamino)ethanol,CNCCO,0
934,dibutyldiphenylphosphonium bromide,CCCC[P+](CCCC)(c1ccccc1)c1ccccc1.[Br-],1
935,trihexyl(tetradecyl)phosphonium 2-methyl-5-nitroimidazolide,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.Cc1ncc([N+](=O)[O-])[n-]1,1
936,trihexyl(tetradecyl)phosphonium 4-nitroimidazolide,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.O=[N+]([O-])c1c[n-]cn1,1
937,"triethyl((2-methoxyethoxy)methyl)phosphonium 1,2,3-triazolide",CC[P+](CC)(CC)COCCOC.c1c[n-]nn1,1
938,"trihexyl(tetradecyl)phosphonium 4,5-dicyanoimidazolide",CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.N#Cc1nc[n-]c1C#N,1
939,tris(2-hydroxyethyl) methylammonium methylsulfate,COS(=O)(=O)[O-].C[N+](CCO)(CCO)CCO,1
940,"1,3-dibutyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide",CCCCn1cc[n+](CCCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1
941,3-methyl-1-undecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,CCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1
942,1-methyl-3-nonylimidazolium bis(trifluoromethanesulfonyl)imide,CCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1
943,1-heptyl-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,CCCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1
944,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,CCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1
945,"1,3-dioctyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide",CCCCCCCCn1cc[n+](CCCCCCCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1
946,"1,3-diheptyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide",CCCCCCCn1cc[n+](CCCCCCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1
947,"1,3-dihexyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide",CCCCCCn1cc[n+](CCCCCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1
948,"1,3-dipentyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide",CCCCCn1cc[n+](CCCCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1
949,"1,3-dipropyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide",CCCn1cc[n+](CCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1
950,"1,3-diethylimidazolium bis[(trifluoromethyl)sulfonyl]imide",CCn1cc[n+](CC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1
951,trihexyltetradecylphosphonium methanesulfonate,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.CS(=O)(=O)[O-],1
952,tetradecyltrihexylphosphonium bromide,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.[Br-],1
953,3-methyl-1-propylpyridinium bis(trifluoromethylsulfonyl)imide,CCC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1
954,1-methyl-3-propylpyridinium hexafluorophosphate,CCCc1ccc[n+](C)c1.F[P-](F)(F)(F)(F)F,1
955,1-methyl-3-propylimidazolium hexafluorophosphate,CCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,1
956,tetrabutylphosphonium acetate,CC(=O)[O-].CCCC[P+](CCCC)(CCCC)CCCC,1
957,"1-methyl-3-(3,3,4,4,4-pentafluorobutyl)imidazolium hexafluorophosphate",C[n+]1ccn(CCC(F)(F)C(F)(F)F)c1.F[P-](F)(F)(F)(F)F,1
958,"N,N,N-triethylbutanaminium acetate",CC(=O)[O-].CCCC[N+](CC)(CC)CC,1
959,ammonia,N,0
960,N-ethyl-N-isopropylpropan-2-aminium heptanoate,CCCCCCC(=O)[O-].CC[NH+](C(C)C)C(C)C,1
961,N-ethyl-N-isopropylpropan-2-aminium octanoate,CCCCCCCC(=O)[O-].CC[NH+](C(C)C)C(C)C,1
962,1-butyl-3-methyl-1H-imidazolium ethyl sulfate,CCCC[n+]1ccn(C)c1.CCOS(=O)(=O)[O-],1
963,tetrabutylphosphonium L-alaninate,CCCC[P+](CCCC)(CCCC)CCCC.C[C@H](N)C(=O)[O-],1
964,tetrabutylphosphonium L-valinate,CC(C)[C@H](N)C(=O)[O-].CCCC[P+](CCCC)(CCCC)CCCC,1
965,1-butyl-3-methylimidazolium octyl sulfate,CCCCCCCCOS(=O)(=O)[O-].CCCC[n+]1ccn(C)c1,1
966,"5-azoniaspiro(4,4)nonane bromide",C1CC[N+]2(C1)CCCC2.[Br-],1
967,1-methylpyrrolidinium acetate,CC(=O)[O-].C[NH+]1CCCC1,1
968,sodium trifluoroacetate,O=C([O-])C(F)(F)F.[Na+],1
969,"1-ethyl-3-methyl-1H-imidazol-3-ium 1,1,2,2,3,3,4,4,4-nonafluorobutane-1-sulfonate",CCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1
970,1-butyl-3-methylimidazolium ferrocenylsulfonyl(trifluoromethylsulfonyl)imide,CCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)c1ccc[cH-]1.[Fe+2].c1cc[cH-]c1,1
971,"N,N,N-triethyldodecan-1-aminium bis((trifluoromethyl)sulfonyl)amide",CCCCCCCCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1
972,triethyloctylammonium bis[(trifluoromethyl)sulfonyl]imide,CCCCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1
973,tetrabutylphosphonium formate,CCCC[P+](CCCC)(CCCC)CCCC.O=C[O-],1
974,"1-octyl-2,3-dimethylimidazolium hexafluorophosphate",CCCCCCCCN1C=C[N+](=C1C)C.F[P-](F)(F)(F)(F)F,1
975,"1-octyl-2,3-dimethylimidazolium tetrafluoroborate",CCCCCCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,1
976,"1,1'-(hexane-1,6-diyl)bis(3-methyl-1H-imidazol-3-ium) bromide",C[n+]1ccn(CCCCCCn2cc[n+](C)c2)c1.[Br-].[Br-],1
977,"1-butyl-1-methylpyrrolidinium 1,1,2,2-tetrafluoroethanesulfonate",CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)C(F)F,1
978,"1-butyl-3-methylimidazolium 1,1,2,2-tetrafluoroethanesulfonate",CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)C(F)F,1
979,4-methylimidazole,CC1=CN=CN1,0
980,2-methylimidazole,CC1=NC=CN1,0
981,propanedioic acid,O=C(O)CC(=O)O,0
982,(Z)-9-octadecenoic acid,CCCCCCCC/C=C\CCCCCCCC(=O)O,0
983,n-propyltriphenylphosphonium bromide,CCC[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],1
984,"1,3-diamino-2-propanol",NCC(O)CN,0
985,"3-amino-1,2-propanediol",NCC(O)CO,0
986,"2-amino-1,3-propanediol",NC(CO)CO,0
987,2-oxopropanoic acid,CC(=O)C(=O)O,0
988,2-hydroxy-N-(2-hydroxyethyl)-N-methylethanaminium phosphate,C[NH+](CCO)CCO.C[NH+](CCO)CCO.C[NH+](CCO)CCO.O=P([O-])([O-])[O-],1
989,2-hydroxy-N-(2-hydroxyethyl)-N-methylethanaminium tetrafluoroborate,C[NH+](CCO)CCO.F[B-](F)(F)F,1
990,2-hydroxyethanaminium tetrafluoroborate,F[B-](F)(F)F.[NH3+]CCO,1
991,2-hydroxy-N-(2-hydroxyethyl)-N-methylethanaminium chloride,C[NH+](CCO)CCO.[Cl-],1
992,3-methyl-1-octadecyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,CCCCCCCCCCCCCCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1
993,1-butyl-1-methylpiperidinium bis(trifluoromethanesulfonyl)imide,CCCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1
994,tetrabutylphosphonium pyridin-3-olate,N1=CC(=CC=C1)[O-].C(CCC)[P+](CCCC)(CCCC)CCCC,1
995,tetrabutylphosphonium pyridin-2-olate,N1=C(C=CC=C1)[O-].C(CCC)[P+](CCCC)(CCCC)CCCC,1
996,rhodamine 6G perchlorate,[O-][Cl](=O)(=O)=O.CCNC1=C(C)C=C2C(OC3=C\C(=[NH+]/CC)C(C)=CC3=C2C2=C(C=CC=C2)C(=O)OCC)=C1,1
997,fluorescein disodium salt,O=C([O-])c1ccccc1-c1c2ccc(=O)cc-2oc2cc([O-])ccc12.[Na+].[Na+],1
998,tripotassium phosphate,O=P([O-])([O-])[O-].[K+].[K+].[K+],1
999,monopotassium phosphate,O=P([O-])(O)O.[K+],1
1000,dipotassium hydrogen phosphate,O=P([O-])([O-])O.[K+].[K+],1
1001,"N,N'-ethylenebis(salicylideneiminato)diaquachromium(III) chloride",[Cl-].[OH2+][Cr-3]123([OH2+])Oc4ccccc4C=[N+]1CC[N+]2=Cc1ccccc1O3,1
1002,tetrapropylammonium acetate,CC(=O)[O-].CCC[N+](CCC)(CCC)CCC,1
1003,L-sorbose,OC[C@H](O)[C@@H](O)[C@H](O)C(=O)CO,0
1004,xylitol,OC[C@H](O)[C@@H](O)[C@H](O)CO,0
1005,tetrapropylammonium nitrate,CCC[N+](CCC)(CCC)CCC.O=[N+]([O-])[O-],1
1006,tetrabutylammonium nitrate,CCCC[N+](CCCC)(CCCC)CCCC.O=[N+]([O-])[O-],1
1007,tetrapentylammonium nitrate,CCCCC[N+](CCCCC)(CCCCC)CCCCC.O=[N+]([O-])[O-],1
1008,tetrapentylammonium acetate,CC(=O)[O-].CCCCC[N+](CCCCC)(CCCCC)CCCCC,1
1009,ammonium nitrate,O=[N+]([O-])[O-].[NH4+],1
1010,D-mannitol,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,0
1011,2-ethoxy-2-methylpropane,CCOC(C)(C)C,0
1012,N-(.beta.-aminoethyl)piperazine),NCCN1CCNCC1,0
1013,bis(3-aminopropyl)amine,NCCCNCCCN,0
1014,sodium nitrate,O=[N+]([O-])[O-].[Na+],1
1015,copper chloride,Cl[Cu]Cl,0
1016,magnesium sulfate,O=S(=O)([O-])[O-].[Mg+2],1
1017,choline chloride,C[N+](C)(C)CCO.[Cl-],1
1018,"2,2'-[1,2-phenylenebis(nitrilomethylidyne)]bis-phenol",Oc1ccccc1/C=N/c1ccccc1/N=C/c1ccccc1O,0
1019,"N,N'-bis(2-hydroxybenzylidene)-1,3-propanediamine",Oc1ccccc1C=NCCCN=Cc1ccccc1O,0
1020,ammonium hydroxide,[NH4+].[OH-],1
1021,2-methylpiperazine,CC1CNCCN1,0
1022,1-ethyl-1-methylpyrrolidinium bromide,CC[N+]1(C)CCCC1.[Br-],1
1023,cobalt chloride,[Cl-].[Cl-].[Co+2],1
1024,trimethylbenzylammonium methanesulfonate,CS(=O)(=O)[O-].C[N+](CC1=CC=CC=C1)(C)C,1
1025,"5-amino-3H-1,2,4-dithiazole-3-thione",Nc1nc(=S)ss1,0
1026,ribose,OC[C@@H](O)[C@@H](O)[C@@H](O)C=O,0
1027,L-alanyl-L-glutamine,C[C@H](N)C(=O)N[C@@H](CCC(N)=O)C(=O)O,0
1028,glycyl-l-glutamine,NCC(=O)N[C@@H](CCC(N)=O)C(=O)O,0
1029,1-heptyl-3-methylimidazolium bromide,CCCCCCC[n+]1ccn(C)c1.[Br-],1
1030,"3-(10,11-dihydro-5H-dibenzo[a,d]cyclohepten-5-ylidine)-N,N-dimethyl-1-propanamine hydrochloride",C[NH+](C)CCC=C1c2ccccc2CCc2ccccc21.[Cl-],1
1031,"N,N'-didodecyl-N,N,N',N'-tetramethyl-1,10-decanediaminium dibromide",CCCCCCCCCCCC[N+](C)(C)CCCCCCCCCC[N+](C)(C)CCCCCCCCCCCC.[Br-].[Br-],1
1032,"1-butyl-2,3-dimethylimidazolium bromide",CCCC[n+]1ccn(C)c1C.[Br-],1
1033,"N1,N1,N5,N5-tetramethyl-N1,N5-ditetradecylpentane-1,5-diaminium bromide",CCCCCCCCCCCCCC[N+](C)(C)CCCCC[N+](C)(C)CCCCCCCCCCCCCC.[Br-].[Br-],1
1034,1-methyl-3-pentylimidazolium hexafluorophosphate,CCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,1
1035,tetrahexylammonium iodide,CCCCCC[N+](CCCCCC)(CCCCCC)CCCCCC.[I-],1
1036,tetraheptylammonium iodide,CCCCCCC[N+](CCCCCCC)(CCCCCCC)CCCCCCC.[I-],1
1037,7-[D-(-)-.alpha.-aminophenylacetamido]-3-methyl-3-cephem-4-carboxylic acid,CC1=C(C(=O)O)N2C(=O)C(NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,0
1038,dodecanoic acid,CCCCCCCCCCCC(=O)O,0
1039,Cefradin,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)C3=CCC=CC3)[C@H]2SC1,0
1040,cefadroxil,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1,0
1041,"4-fluoro-1,3-dioxolan-2-one",O=C1OCC(F)O1,0
1042,"1,3-dioxol-2-one",O=c1occo1,0
1043,"1,1,2,2-tetrafluoro-3-(1,1,2,2-tetrafluoroethoxy)propane",FC(F)C(F)(F)COC(F)(F)C(F)F,0
1044,lithium ferrocenylsulfonyl(trifluoromethylsulfonyl)imide,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)c1ccc[cH-]1.[Fe+2].[Li+].c1cc[cH-]c1,1
1045,1-butyl-1-methylpyrrolidinium tetrafluoroborate,CCCC[N+]1(C)CCCC1.F[B-](F)(F)F,1
1046,ammonium bromide,[Br-].[NH4+],1
1047,ammonium iodide,[I-].[NH4+],1
1048,cobalt(II) sulfate,O=S(=O)([O-])[O-].[Co+2],1
1049,copper sulfate,O=S(=O)([O-])[O-].[Cu+2],1
1050,sodium fluoride,[F-].[Na+],1
1051,potassium chloride,[Cl-].[K+],1
1052,sodium iodide,[I-].[Na+],1
1053,3-(2-hydroxyethyl)-1-methyl-1H-imidazol-3-ium dicyanoazanide,Cn1cc[n+](CCO)c1.N#C[N-]C#N,1
1054,nitrogen oxide (NO),[N]=O,0
1055,"hexamethyl 2,2',2''-(benzene-1,3,5-tricarbonyl)trimalonate",COC(=O)C(C(=O)OC)C(=O)c1cc(C(=O)C(C(=O)OC)C(=O)OC)cc(C(=O)C(C(=O)OC)C(=O)OC)c1,0
1056,potassium bromide,[Br-].[K+],1
1057,"1,2-octanediol",CCCCCCC(CO)O,0
1058,DL-menthol,C[C@@H]1C[C@H](O)[C@@H](C(C)C)CC1,0
1059,"1-methyl-4-(1-methylethyl)-1,4-cyclohexadiene",CC1=CCC(=CC1)C(C)C,0
1060,3-methyl-6-isopropylphenol,Cc1ccc(C(C)C)c(O)c1,0
1061,"(Z,Z)-9,12-octadecadienoic acid",CCCCC/C=C\C/C=C\CCCCCCCC(=O)O,0
